date,nominal_wage_yoy_pct,nominal_wage_mom_pct,consumer_credit_yoy_pct,total_credit_yoy_pct,deposits_yoy_pct,personal_loans_pct,personal_loans_mom_pct,credit_cards_pct,credit_cards_mom_pct,mortgages_pct,mortgages_mom_pct,auto_loans_pct,auto_loans_mom_pct,overdrafts_pct,overdrafts_mom_pct,commercial_paper_pct,commercial_paper_mom_pct,cpi_yoy_pct,cpi_mom_pct,real_wage_yoy_pct,real_consumer_credit_yoy_pct,real_total_credit_yoy_pct,real_deposits_yoy_pct,real_personal_loans_pct,real_credit_cards_pct,real_mortgages_pct,real_auto_loans_pct,real_overdrafts_pct,real_commercial_paper_pct,real_wage_mom_pct,real_personal_loans_mom_pct,real_credit_cards_mom_pct,real_mortgages_mom_pct,real_auto_loans_mom_pct,real_overdrafts_mom_pct,real_commercial_paper_mom_pct
2024-02-01,,14.068615729262369,,,,,8.524706123854632,,9.689041876343762,,0.6056925438225003,,1.9137911176690947,,40.973792814011276,,6.743482039688398,,,,,,,,,,,,,,,,,,,
2024-03-01,231.7158591774258,9.986980818774093,97.02942572187918,169.18901975839486,92.55187794273753,97.02942572187918,9.534286345576914,165.3803021241189,5.522488923816393,52.63991552707308,-0.6174254548903302,107.25445760313504,7.087495117854936,205.07282687500293,8.953643942909938,158.6418681919396,8.710014049975179,,,,,,,,,,,,,,,,,,,
2024-04-01,247.5559914991009,11.965171072529346,105.18484221295034,163.5492168076576,116.1597793654678,105.18484221295034,10.807790126010076,166.83628779235517,6.241573567369585,47.84326823914533,-1.194998822384996,101.8519536524444,3.9330763433711224,197.70423349391515,12.373030837457222,142.365781746698,6.214289101669523,289.40487960744707,8.83192076060508,-10.746883334007862,-47.30809680151056,-32.32000146651027,-44.4897096350269,-47.30809680151056,-31.47587465741347,-62.0335347651052,-48.1639896613704,-23.548920651937866,-37.75995257403474,2.8789809919981035,1.8155237467059493,-2.380135510916348,-9.213215675064712,-4.501293722463862,3.253742148538774,-2.40520578947927
2024-05-01,246.04100083498892,7.676835550777228,129.46768327597846,177.7165015031685,110.19323324193363,129.46768327597846,17.883904986426312,172.0158865414269,11.20883510453432,44.4549113500077,0.3103313553007636,94.0443636670848,4.043021741975417,230.76028070246258,13.23401306312837,129.6945593390035,8.532015452817054,276.4092416317781,4.2,-8.06787863792593,-39.03771270832534,-26.219531619565185,-44.15832291186015,-39.03771270832534,-27.734004254994872,-61.62291055241398,-48.448565495926786,-12.127481443181875,-38.97743893235705,3.336694386542449,13.1323464361097,6.726329274984955,-3.732887374951288,-0.15065091940938968,8.669878179585755,4.157404465275483
2024-06-01,249.27544127260842,6.691850378795761,171.68536827980049,196.4359100719098,92.79802387318867,171.68536827980049,21.18751515355781,169.98040675662568,7.5226458472020585,43.32791170454047,2.30297939458437,109.1516590471346,15.060063249312329,263.6980141632958,12.665606180125355,163.61500653989737,22.44165606530588,271.529701338579,4.57706578830274,-5.989900668988513,-26.873849573547094,-20.212055993401023,-48.10696878915483,-26.873849573547094,-27.332752729077324,-61.422219761126385,-43.70526547579235,-2.1079572230878196,-29.046047842171795,2.022225977131553,15.883453260086577,2.8166596917742037,-2.1745555553469575,10.02418396613891,7.734526046271362,17.08270369066076
2024-07-01,235.05941074864305,6.272908770452168,217.07780536363708,213.751543585707,92.50063983583445,217.07780536363708,19.005332486010506,184.9012409352226,10.680883399727858,47.86143079179428,7.379859037834868,130.68540663368023,18.91627634501596,263.4671714908899,11.406772928038954,204.64857838688576,26.132501950521437,263.4457278591889,4.03093369514639,-7.810331759228617,-12.757866977464182,-13.673068759453155,-47.034556997072286,-12.757866977464182,-21.611063469260827,-59.31677841895537,-36.52823820698327,0.005900091831390064,-16.177697236568743,2.1551042518523245,14.394178980211091,6.392281092149532,3.219163015975801,14.308573537838054,7.090044250210048,21.245188782157577
2024-08-01,224.85162783836228,5.037811102264267,270.1199324521693,218.09017609900053,85.82130848936755,270.1199324521693,22.551241127407494,200.94876735383286,15.635237310615135,60.37178221589539,13.438496525060838,169.28558365215474,25.0724268660101,248.14960818165557,-0.24136711162972002,216.54638016509404,15.837318443816596,236.71661538870933,4.17227327937252,-3.5237309381510595,9.920305543846952,-5.531785019936198,-44.813739507670746,9.920305543846952,-10.62253729106467,-52.37188339198514,-20.02604821229611,3.3954346980317185,-5.990270245598239,0.8308715895740448,17.642859533981436,11.003853204298286,8.89509555084571,20.063067579015836,-4.236866732441946,11.19784065109184
2024-09-01,197.70943785766545,3.7665622194509307,311.9867463143853,224.20441472562632,97.79231369293674,311.9867463143853,18.71100228952156,199.40136836817453,8.361579610954962,80.64946293920387,18.904205290591648,188.5114862912085,14.12772910546487,249.95687405846348,1.8145099008539223,237.3678988150602,14.3372477173632,209.00114198983206,3.46920810480664,-3.6542596766642954,33.32855136436423,4.920134805292897,-35.98977906060772,33.32855136436423,-3.1067113732458074,-41.537606697535026,-6.630932030438186,13.254233238393386,9.180146274722034,0.28738416007116907,14.730753684010134,4.7283357007939175,14.917478802148064,10.301152580448791,-1.5992180033664094,10.503646265029909
2024-10-01,184.6226167268102,3.9511667168824482,334.79710901663486,212.19933352759836,126.8818567667922,334.79710901663486,15.999693440221652,197.40325732518528,10.683814105274237,107.1786466927541,23.61266085108791,198.5290199504776,11.377002888882348,219.4727434227981,2.8465930258000816,213.9860802928011,10.777239915109838,192.99496489366348,2.69173804131146,-2.857505817511863,48.39746791363311,6.554504662189231,-22.56458849074955,48.39746791363311,1.5045625214486824,-29.289349129960186,1.888788450280221,9.036939777700347,7.164326324432202,1.2264167493828415,12.959129578230112,7.7825891511814405,20.37254720663142,8.457608190521547,0.15079595247118327,7.873566099880103
2024-11-01,167.37356165244907,3.2799148932035838,367.4681576206257,207.32249625435242,151.7795476166353,367.4681576206257,13.574026913879012,197.20029575959134,12.81894949168394,138.16363910730578,25.435120909612618,211.36132840779683,11.129958929332817,224.90387848482803,5.011984192919705,212.5578244450336,6.008423080111069,166.02501194220528,2.4265560755083597,0.5069259091084133,75.72338563495092,15.52391033107785,-5.354934192678429,75.72338563495092,11.718929581012084,-10.473215518904855,17.042125525941508,22.132831087106307,17.491893774611555,0.8331421560890062,10.883379531137205,10.146190416198664,22.463475992634606,8.497213210418142,2.524177534100991,3.4970100937125714
2024-12-01,147.51950831864153,2.7928940647473643,402.2373802987076,221.9365284957136,127.56095559428987,402.2373802987076,11.73807357061747,190.6403629673053,7.6085274422728055,179.28362144891761,22.543055381436993,223.93787642956335,10.681202414982316,196.6499132245747,2.9200669927846867,223.29932997044705,7.154885869363814,117.76362746413854,2.70410405146337,13.664302528852401,130.63419091024113,47.83760366442753,4.499065451949624,130.63419091024113,33.46598160207821,28.250812452557184,48.75664967645235,36.22564827701873,48.46342051483701,0.08645225437096116,8.79611345874487,4.775294459851276,19.316610093821218,7.767068742960603,0.21027683685659326,4.333596849907995
2025-01-01,111.03552865071676,2.300475713303052,430.6019018262025,210.92691624386092,134.79885114615468,430.6019018262025,10.635692685869857,191.231981868174,6.27866035696929,222.83032547184823,15.711715666692182,240.46573618101203,7.824075483916948,200.5921514256766,8.534184851421278,248.9132240673749,1.337543053924728,84.53750815082385,2.21104801366518,14.359151570550011,187.5306527887749,68.48982050290722,27.236383269168172,187.5306527887749,57.81722902107682,74.94022147952526,84.49676685931344,62.889460488433826,89.07442045993466,0.08749318334542178,8.242401223670392,3.9796210119676045,13.208618750511203,5.491605437311753,6.1863535895950506,-0.8546091412972023
2025-02-01,89.2782077662726,2.3083804213319903,446.767983997916,193.72812726479475,158.25530812128642,446.767983997916,11.83117621154377,175.06785139756698,3.601015510861494,259.33050778695764,11.980479328243042,256.0399552082691,6.575721926239009,121.66021074177648,3.9557436081215203,230.09627503740617,0.9867880473897639,66.87414642180414,2.40162743075178,13.42572341184487,227.65290233507028,76.0177556338443,54.76052681552006,227.65290233507028,64.83551065021418,115.33024467354322,113.35836787342402,32.83076827340936,97.81151371586887,-0.0910600854296506,9.20839738330197,1.1712588073083063,9.354198890997978,4.076199373208134,1.5176674593581962,-1.3816571268057132
2025-03-01,75.81335627173988,2.1627395575426256,445.25309543256463,190.3811989022987,110.59225773954697,445.25309543256463,9.230808009691982,171.01439570444214,3.9674881074442725,309.3813072236988,13.225477383221552,252.79601391943868,6.111802525356369,130.15743912690203,13.13032496688078,215.04472518157328,3.753114139135283,55.93001569937308,3.7293353066121604,12.751451658095835,249.67808666407825,86.22533807868153,35.05562530408548,249.67808666407825,73.80514873220254,162.541695636695,126.25279189326544,47.603037230905244,102.04238662360368,-1.5102726190608151,5.303680667400479,0.229590597614604,9.154731444619646,2.296811419548672,9.063000001378917,0.02292392258451681
2025-04-01,60.99874568830352,2.5306181834780173,437.9796476955323,186.20335586031297,92.45528924553558,437.9796476955323,9.329660653497518,167.407613314188,4.8276625621638924,374.1718860463891,14.44233757748199,269.3747394382919,8.817139306226007,128.71516530184866,11.668849032021766,212.9728831185415,5.515787542155937,47.260263669660475,2.78083584485095,9.329388442127007,265.32573980876987,94.35205990282253,30.690577654579098,265.32573980876987,81.58843849013226,221.99581491315848,150.83123595845694,55.313564978337105,112.5304378244314,-0.2434477782907396,6.3716399607141705,1.991447822435144,11.34598841970329,5.8729853787985675,8.647539314223307,2.660954909369906
2025-05-01,52.47496536546197,1.9760849755493526,387.8990011959922,167.20487337369968,99.47228565477837,387.8990011959922,6.910065736373916,155.73291100299306,6.353587985243281,436.6703880992645,13.531793096540646,287.75554694278344,9.220405441069346,114.78791197696414,6.338804418602506,191.56231624905215,1.1073083945609685,43.47905066104683,1.5011086343823,6.26984543246456,240.04894717947286,86.23267448635497,39.025373206580014,240.04894717947286,78.23710836164746,274.04093881767324,170.25237841781689,49.699841884496784,103.20898061824751,0.46795187516419645,5.328963569723411,4.78071561596447,11.85276163385971,7.6051354616162525,4.766150684763537,-0.3879762941702003
2025-06-01,45.38822079765414,1.7330173711014751,322.72540099176297,142.64170453671906,109.70329468115038,322.72540099176297,4.99927405652556,141.1672012673645,1.3985078030423814,497.93594820491126,13.981748098935443,259.17834428089554,6.580249687159934,112.86042593163614,11.65455587612174,142.60275089205052,1.881076290558159,39.42012192141193,1.6189248819933302,4.280658196243947,203.20257590223883,74.03635945282767,50.41106820962009,203.20257590223883,72.9787622788805,328.87349398672495,157.6230312604062,52.675541376746814,74.00841969482738,0.11227484372682284,3.3264957078198876,-0.21690554117446137,12.165866969463268,4.8822842899863605,9.87575001977481,0.25797498730602
2025-07-01,39.778343649899654,2.1723154825922464,267.42611050831135,121.34778436193834,110.41899689411277,267.42611050831135,3.4375184043772267,121.11881901548615,1.4799114320957152,528.0481216523531,12.787530126713854,216.7442955003323,4.867269350092451,107.345322970132,8.52028136617211,100.32530534589297,4.1518773978073575,36.56654485864994,1.90168375533128,2.3518196162713334,169.04547588035365,62.0805334066548,54.077997002781395,169.04547588035365,61.912874960957744,359.88431669147064,131.93403320569556,51.82731845836768,46.686954373221546,0.26558121248589917,1.50717298522125,-0.4139012307669554,10.682695290413236,2.9102419954920578,6.495081697307636,2.2082006494405393
2025-08-01,36.05978991787444,2.24346732711993,207.42086651060654,104.37987302684166,117.91827124541112,207.42086651060654,2.53710245909613,114.18379550475888,12.008530669415673,486.7322153167881,5.975988262244858,163.82882943383495,4.177762451522216,92.57743433327097,-7.3465400663781155,76.24944783338346,1.9155487069924204,33.555932750613174,1.87579351135027,1.8747629668662391,130.18136310323897,53.02942281753735,63.16629801262845,130.18136310323897,60.37010943175456,339.3157258033484,97.54182685877252,44.1923472563871,31.96676793272164,0.3609040019194376,0.6491325612812737,9.946167591751308,4.024699695161416,2.2595838136126645,-9.052526866159727,0.03902320097042278
2025-09-01,32.92139578490598,1.3730529375065803,169.7497745788523,89.71571130087632,111.50583674000517,169.7497745788523,4.16425687396611,97.59337910042156,-0.031976604354255755,445.7376930844788,10.59646121236948,139.54983333650694,3.6250607826180614,73.3093970679278,-8.372383375163606,55.2137979457989,0.6909166697551372,31.757557076022437,2.07596032395136,0.8833183725560634,104.7319186581534,43.988485754492835,60.52653178592935,104.7319186581534,49.967397305653364,314.198399845555,81.81107683887139,31.536589561941007,17.802577241351347,-0.6886120730228873,2.0458260136738016,-2.065066957602757,8.347215996182843,1.5175957725505729,-10.235851483498948,-1.3568754580418507
2025-10-01,30.52801513009713,2.0794235712747966,137.24615498218947,78.91800115958586,92.84718928883977,137.24615498218947,2.02225855710807,85.37625262626909,3.8402742978069115,390.37366730923833,11.072397225855223,126.34165421359258,5.235953305002217,86.20692348821939,10.500342177482436,38.52445702130722,-1.1340666058676452,31.30875634960908,2.34194310239195,-0.5945842769489285,80.6780915284297,36.25747903911094,46.865444963460654,80.6780915284297,41.17584979078279,273.4508504548016,72.37361810887826,41.80845867768645,5.49521667274524,-0.25651216222708495,-0.3123690400953616,1.4640441152420802,8.530670670116702,2.827785084864809,7.971706250415922,-3.3964663977328335
2025-11-01,29.072656949389586,2.1283669370595337,115.24742202722793,72.87559088091773,,115.24742202722793,3.042835422553858,59.61862446315873,-2.85699880045307,342.4230461976996,13.169592889275595,105.38047278517371,0.8383701391745602,91.01915822529658,7.72585921258051,35.51924162316355,3.7086259740716887,31.368193533748425,2.47291967107856,-1.7474066763117357,63.850484837435914,31.596230587205334,,63.850484837435914,21.504772326912438,236.78094696798988,56.33957296703753,45.40746362339516,3.159857784257891,-0.33623784227578835,0.5561623044455288,-5.20129463339174,10.438536593405967,-1.5951038939367002,5.126173391334055,1.205885717865307
2025-12-01,28.74305838355089,2.5304032222799755,94.16509695728857,62.666868585569716,,94.16509695728857,0.7939313945194204,59.866703332683066,7.7757723482406504,270.4602526574808,2.61068370688069,87.4366589488365,1.0111356146503159,90.78276868007944,2.792701611970627,27.92215525476358,1.1478796834137883,31.548760512645725,2.8452719345717097,-2.1328229305703883,47.5993359425257,23.65518911136575,,47.5993359425257,21.526575172340866,181.61440002459668,42.484549621292935,45.02817657619782,-2.756852473371285,-0.3061576933668375,-1.9945890573922709,4.79409536376707,-0.2280982132462639,-1.783393913419995,-0.05111593524156355,-1.6504329457534772
2026-01-01,28.531301716040723,2.1322118232436793,80.35518988060213,,,80.35518988060213,2.7667777299919205,47.59217285239039,-1.8813919163398252,245.04222483443434,7.772500630341828,72.9714387038043,-0.49713024146667006,78.70906070113459,1.6655873219122874,34.72179372223603,6.724089696891444,32.41180643895354,2.88161935366171,-2.930633473912969,36.20778594524512,,,36.20778594524512,11.464511225768636,160.58267318746297,30.631431860685442,34.964596819034945,1.7445478204751064,-0.7284173160629459,-0.11162501561626792,-4.629603713398412,4.753892199020915,-3.284113932454469,-1.1819720951020796,3.7348462897157653
